place,title,time,pay,date
충남 아산시,이어드림 아산3지사,09:30~03:00,"건별4,000",4시간전
충남 아산시,이어드림 아산3지사,09:30~03:00,"건별4,000",4시간전
충남 아산시,이어드림 아산3지사,09:30~03:00,"건별4,000",4시간전
경남 창원시,이어드림 중동지점,시간협의,"건별4,000",8시간전
경남 창원시,이어드림 중동지점,시간협의,"건별4,000",8시간전
경기 수원시,이어드림 수원(본점),시간협의,"건별4,300",02/26
경기 수원시,이어드림 수원(본점),시간협의,"건별4,300",02/26
경기 수원시,이어드림 수원(본점),시간협의,"건별4,300",02/26
경기 남양주,이어드림 남양주호평대리점,시간협의,"건별9,160",02/26
경기 남양주,이어드림 남양주호평대리점,시간협의,"건별9,160",02/25
