place,title,time,pay,date
인천 중구,비스트로바 라그릴리아 인천공항 탑승동,시간협의,"시급9,160",2시간전
서울 강동구,라그릴리아 천호,16:30~21:30,"시급9,160",3시간전
서울 강남구,(주)파리크라상 스트릿 스퀘어점,시간협의,"시급9,160",02/23
서울 용산구,"파리크라상 베라, 라뜰리에한남점",시간협의,"월급2,560,220",02/13
